t(s),N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),RU(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),RU(S)
7.75000000e-04,-1.04560441e-08,-8.64932163e-06,-8.46178487e-06,-5.63726009e-10,-2.09705038e-07,8.88158814e-06,8.45024317e-06,-1.59671029e-07,1.63155997e-07,-1.15177511e-07,-1.27555141e-09,-3.85109184e-08,1.95996617e-07,-4.45176045e-08
8.20000000e-04,-1.06356012e-08,-8.79766655e-06,-8.60691182e-06,-5.73378295e-10,-2.13272289e-07,9.03387119e-06,8.59518846e-06,-1.62441080e-07,1.66030739e-07,-1.17176608e-07,-1.29706371e-09,-3.91343642e-08,1.99306980e-07,-4.52886037e-08
8.65000000e-04,-1.07090552e-08,-8.85820497e-06,-8.66615895e-06,-5.77306463e-10,-2.14706451e-07,9.09599543e-06,8.65436131e-06,-1.63596367e-07,1.67263495e-07,-1.18012425e-07,-1.30555893e-09,-3.93594590e-08,2.00618405e-07,-4.56080917e-08
9.10000000e-04,-1.06764160e-08,-8.83093983e-06,-8.63952899e-06,-5.75510363e-10,-2.14007755e-07,9.06796406e-06,8.62776444e-06,-1.63136861e-07,1.66853992e-07,-1.17685140e-07,-1.30103718e-09,-3.91862410e-08,1.99931149e-07,-4.54758615e-08
9.55000000e-04,-1.05376782e-08,-8.71587205e-06,-8.52702278e-06,-5.67990258e-10,-2.11176254e-07,8.94977804e-06,8.51539871e-06,-1.61062439e-07,1.64802236e-07,-1.16194526e-07,-1.28349834e-09,-3.86146819e-08,1.97244926e-07,-4.48920161e-08
1.00000000e-03,-1.02928376e-08,-8.51299526e-06,-8.32863443e-06,-5.54745965e-10,-2.06211490e-07,8.74143055e-06,8.31725822e-06,-1.57373204e-07,1.61108218e-07,-1.13540811e-07,-1.25294266e-09,-3.76447690e-08,1.92559940e-07,-4.38564313e-08
1.45000000e-03,-2.00906362e-09,-1.65497261e-06,-1.62145648e-06,-1.07475988e-10,-3.92514459e-08,1.69933235e-06,1.61846473e-06,-3.16659615e-08,3.38485453e-08,-2.30270583e-08,-2.31450623e-10,-6.03699403e-09,3.57736738e-08,-8.66075463e-09
1.90000000e-03,-2.94817151e-08,-2.44050652e-05,-2.38702905e-05,-1.59158386e-09,-5.93947586e-07,2.50608817e-05,2.38394949e-05,-4.49658008e-07,4.58465125e-07,-3.23881326e-07,-3.60977174e-09,-1.09825695e-07,5.54315410e-07,-1.25805735e-07
2.35000000e-03,-5.32363117e-08,-4.40760566e-05,-4.31078878e-05,-2.87481100e-09,-1.07354701e-06,4.52605513e-05,4.30530513e-05,-8.10982065e-07,8.25383468e-07,-5.83942389e-07,-6.53189798e-09,-1.99677899e-07,1.00282574e-06,-2.27074954e-07
2.80000000e-03,-6.64831303e-08,-5.50461368e-05,-5.38361950e-05,-3.59047048e-09,-1.34108561e-06,5.65255386e-05,5.37679523e-05,-1.01237336e-06,1.02974623e-06,-7.28870527e-07,-8.16278485e-09,-2.49923272e-07,1.25312529e-06,-2.83541574e-07
3.25000000e-03,-6.92221642e-08,-5.73153020e-05,-5.60552082e-05,-3.73856540e-09,-1.39656366e-06,5.88558405e-05,5.59841941e-05,-1.05383190e-06,1.07155324e-06,-7.58665864e-07,-8.50243173e-09,-2.60561869e-07,1.30521430e-06,-2.95205476e-07
3.70000000e-03,-6.14534189e-08,-5.08835467e-05,-4.97649228e-05,-3.31909825e-09,-1.23998049e-06,5.22514507e-05,4.97017719e-05,-9.35358226e-07,9.50805887e-07,-6.73328186e-07,-7.55083947e-09,-2.31593614e-07,1.15909241e-06,-2.62067427e-07
4.15000000e-03,-4.31768748e-08,-3.57508843e-05,-3.49653515e-05,-2.33207197e-09,-8.71336621e-07,3.67123829e-05,3.49206985e-05,-6.56951779e-07,6.67502846e-07,-4.72857683e-07,-5.30800747e-09,-1.63018514e-07,8.14759804e-07,-1.84126666e-07
4.60000000e-03,-1.43925476e-08,-1.19173039e-05,-1.16564835e-05,-7.77489322e-10,-2.90632044e-07,1.22386264e-05,1.16409631e-05,-2.18612896e-07,2.21644903e-07,-1.57254250e-07,-1.77393573e-09,-5.48365616e-08,2.72216378e-07,-6.13836379e-08
5.05000000e-03,-2.10242632e-08,-1.73842325e-05,-1.70064682e-05,-1.13226512e-09,-4.20482276e-07,1.78491027e-05,1.69842368e-05,-3.20212609e-07,3.26337885e-07,-2.30708186e-07,-2.57103061e-09,-7.83026299e-08,3.94987716e-07,-8.95311457e-08
5.50000000e-03,-4.85834158e-08,-4.01567188e-05,-3.92842025e-05,-2.61414912e-09,-9.68855902e-07,4.12268948e-05,3.92340800e-05,-7.40941412e-07,7.56698585e-07,-5.34228410e-07,-5.92304911e-09,-1.79207523e-07,9.10348766e-07,-2.06746956e-07
5.95000000e-03,-6.57572343e-08,-5.43223266e-05,-5.31456572e-05,-3.53407696e-09,-1.30643221e-06,5.57655530e-05,5.30781544e-05,-1.00359635e-06,1.02652518e-06,-7.24056990e-07,-7.99578564e-09,-2.40736842e-07,1.22943860e-06,-2.79577814e-07
6.40000000e-03,-7.25457209e-08,-5.98810540e-05,-5.85908310e-05,-3.89205156e-09,-1.43321079e-06,6.14650749e-05,5.85164587e-05,-1.10817804e-06,1.13581918e-06,-8.00193807e-07,-8.78924036e-09,-2.62890454e-07,1.35225682e-06,-3.08024461e-07
6.85000000e-03,-6.89488740e-08,-5.68329036e-05,-5.56197264e-05,-3.68807545e-09,-1.34919199e-06,5.83254637e-05,5.55489953e-05,-1.05468555e-06,1.08457826e-06,-7.62639187e-07,-8.30341302e-09,-2.45668484e-07,1.27880402e-06,-2.92085645e-07
7.30000000e-03,-5.49666742e-08,-4.51778757e-05,-4.42323438e-05,-2.92215141e-09,-1.05437551e-06,4.63467191e-05,4.41757647e-05,-8.43119654e-07,8.72804319e-07,-6.11392838e-07,-6.53830406e-09,-1.89070856e-07,1.00907975e-06,-2.31762413e-07
7.75000000e-03,-3.05991410e-08,-2.49159714e-05,-2.44286844e-05,-1.59428229e-09,-5.48761415e-07,2.55288425e-05,2.43967681e-05,-4.73480156e-07,5.00496812e-07,-3.46454926e-07,-3.49391305e-09,-9.30975753e-08,5.43084176e-07,-1.27054417e-07
8.20000000e-03,-1.35014202e-08,-1.07076450e-05,-1.05404434e-05,-6.63747089e-10,-1.95434952e-07,1.09318564e-05,1.05258322e-05,-2.14106101e-07,2.39080874e-07,-1.60399280e-07,-1.36168344e-09,-2.60655123e-08,2.16583210e-07,-5.37315075e-08
8.65000000e-03,-2.91524341e-08,-2.37061068e-05,-2.32470243e-05,-1.51437496e-09,-5.17741619e-07,2.42849658e-05,2.32165737e-05,-4.52247429e-07,4.80332634e-07,-3.31190262e-07,-3.30252288e-09,-8.64420124e-08,5.13935539e-07,-1.21085948e-07
9.10000000e-03,-4.20684001e-08,-3.44434688e-05,-3.37417622e-05,-2.21778491e-09,-7.85470114e-07,3.53167470e-05,3.36982403e-05,-6.48587804e-07,6.78786728e-07,-4.71826900e-07,-4.91077891e-09,-1.36830580e-07,7.60162396e-07,-1.76793061e-07
9.55000000e-03,-5.22625361e-08,-4.29295857e-05,-4.20344505e-05,-2.77454100e-09,-9.98708014e-07,4.40371694e-05,4.19806120e-05,-8.03328098e-07,8.34667603e-07,-5.82468607e-07,-6.18761552e-09,-1.77246783e-07,9.55457809e-07,-2.20894308e-07
1.00000000e-02,-5.97480818e-08,-4.91743077e-05,-4.81348775e-05,-3.18520733e-09,-1.15754346e-06,5.04561984e-05,4.80734635e-05,-9.16668804e-07,9.48198901e-07,-6.63274830e-07,-7.13419599e-09,-2.07706208e-07,1.10001587e-06,-2.53430737e-07
1.45000000e-02,1.14629526e-08,9.49033376e-06,9.28399165e-06,6.19144620e-10,2.26862444e-07,-9.73994050e-06,-9.27332945e-06,1.82836624e-07,-1.96555591e-07,1.34580245e-07,1.30836856e-09,3.18942757e-08,-2.02302513e-07,4.82385907e-08
1.90000000e-02,-4.59169188e-09,-3.39453297e-06,-3.37788454e-06,-1.91429086e-10,-2.74820194e-08,3.43237571e-06,3.37230694e-06,-7.13994403e-08,8.25668600e-08,-5.60264286e-08,-3.80647313e-10,-3.48963138e-09,6.41242144e-08,-1.53949268e-08
2.35000000e-02,-1.76444446e-08,-1.38828172e-05,-1.36830192e-05,-8.53964018e-10,-2.36131304e-07,1.41562277e-05,1.36642384e-05,-2.77912480e-07,3.09021452e-07,-2.10879932e-07,-1.75953684e-09,-3.24652964e-08,2.81053609e-07,-6.70578151e-08
2.80000000e-02,2.18288243e-08,1.75170809e-05,1.72111516e-05,1.09526973e-09,3.46833806e-07,-1.79080080e-05,-1.71899824e-05,3.39337252e-07,-3.64204789e-07,2.53426082e-07,2.36107660e-09,5.63074822e-08,-3.73123544e-07,8.58964400e-08
3.25000000e-02,-2.71664525e-09,-2.56762063e-06,-2.46980208e-06,-1.93320485e-10,-1.04730454e-07,2.67892611e-06,2.46613702e-06,-4.23983933e-08,3.80226588e-08,-2.69749204e-08,-4.62622333e-10,-1.89167267e-08,6.61745689e-08,-1.54445650e-08
3.70000000e-02,-1.09305148e-08,-9.25928252e-06,-9.03044838e-06,-6.21152373e-10,-2.51751169e-07,9.53455686e-06,9.01847689e-06,-1.71136655e-07,1.75594641e-07,-1.21878629e-07,-1.38554653e-09,-4.20812179e-08,2.10168575e-07,-4.92811674e-08
4.15000000e-02,2.47113906e-08,1.95691177e-05,1.92666285e-05,1.20235344e-09,3.49153141e-07,-1.99682882e-05,-1.92425250e-05,3.81198791e-07,-4.10487047e-07,2.87917876e-07,2.59036132e-09,5.88018510e-08,-4.13289131e-07,9.32672988e-08
4.60000000e-02,-1.93347337e-08,-1.60581992e-05,-1.57029586e-05,-1.05381958e-09,-3.94540255e-07,1.64935924e-05,1.56824942e-05,-2.98560083e-07,3.07685138e-07,-2.15909578e-07,-2.35372994e-09,-6.88795586e-08,3.60693379e-07,-8.26755680e-08
5.05000000e-02,-3.36537421e-09,-3.09139629e-06,-2.98177602e-06,-2.27446767e-10,-1.17749365e-07,3.21703551e-06,2.97747899e-06,-5.35359396e-08,5.12456335e-08,-3.48274054e-08,-5.28303230e-10,-1.99847571e-08,7.63600374e-08,-1.87292656e-08
5.50000000e-02,4.76008919e-08,3.82594989e-05,3.75886280e-05,2.40109044e-09,7.62190660e-07,-3.91189782e-05,-3.75413413e-05,7.32132169e-07,-7.75526788e-07,5.46020164e-07,5.25148311e-09,1.32232053e-07,-8.26213893e-07,1.86104810e-07
5.95000000e-02,-7.29728298e-08,-5.95798904e-05,-5.84023663e-05,-3.82296368e-09,-1.32144192e-06,6.10528564e-05,5.83276381e-05,-1.12208774e-06,1.17036652e-06,-8.24169479e-07,-8.47444494e-09,-2.32814349e-07,1.31513649e-06,-2.97957005e-07
6.40000000e-02,2.62961778e-08,2.10632702e-05,2.07050217e-05,1.31580264e-09,4.07991864e-07,-2.15246127e-05,-2.06792831e-05,4.02169220e-07,-4.24857518e-07,3.00900553e-07,2.88821414e-09,7.27970332e-08,-4.55153627e-07,1.01256125e-07
6.85000000e-02,1.47794118e-07,1.19767789e-04,1.17528535e-04,7.60300464e-09,2.52601036e-06,-1.22597898e-04,-1.17379835e-04,2.26921570e-06,-2.38032271e-06,1.67889095e-06,1.67816773e-08,4.45790381e-07,-2.62070024e-06,5.90344247e-07
7.30000000e-02,-1.06847343e-07,-8.74373483e-05,-8.56823987e-05,-5.62669713e-09,-1.96479285e-06,8.96236083e-05,8.55734056e-05,-1.63991988e-06,1.70347867e-06,-1.20190512e-06,-1.25177486e-08,-3.49583384e-07,1.93850947e-06,-4.38062007e-07
7.75000000e-02,1.89270304e-08,1.54222001e-05,1.51199589e-05,9.90007855e-10,3.37518864e-07,-1.57979365e-05,-1.51016584e-05,2.89057903e-07,-2.99727592e-07,2.12433469e-07,2.20930205e-09,6.15216042e-08,-3.42105071e-07,7.66103855e-08
8.20000000e-02,1.39876426e-07,1.14202138e-04,1.11943230e-04,7.32930427e-09,2.52994126e-06,-1.17019994e-04,-1.11802520e-04,2.14492329e-06,-2.23056491e-06,1.57503491e-06,1.62983031e-08,4.51778142e-07,-2.52737598e-06,5.69906247e-07
8.65000000e-02,-5.25906226e-09,-4.34016583e-06,-4.24948223e-06,-2.81862040e-10,-1.02525362e-07,4.45439733e-06,4.24331701e-06,-8.07992129e-08,8.33530116e-08,-5.87790592e-08,-6.30411950e-10,-1.82480619e-08,9.71440333e-08,-2.20402990e-08
9.10000000e-02,-7.59987232e-09,-6.52060902e-06,-6.34868102e-06,-4.44005475e-10,-1.88225733e-07,6.72540747e-06,6.34015218e-06,-1.17321808e-07,1.17137581e-07,-8.20441533e-08,-1.01319368e-09,-3.34806979e-08,1.52020574e-07,-3.52983023e-08
9.55000000e-02,5.31747818e-09,3.82342090e-06,3.82358772e-06,2.06024637e-10,8.81544216e-09,-3.84230881e-06,-3.81903876e-06,7.95872745e-08,-9.00664343e-08,6.58842401e-08,4.16110310e-10,2.36190126e-09,-7.18689765e-08,1.36858846e-08
1.00000000e-01,6.92206916e-09,5.45240220e-06,5.38324385e-06,3.37656650e-10,8.11811875e-08,-5.54702037e-06,-5.37706658e-06,1.04121686e-07,-1.09782704e-07,8.11370486e-08,7.34459564e-10,1.58273541e-08,-1.15005851e-07,2.29680062e-08
1.45000000e-01,-3.73461449e-09,-1.43198193e-06,-1.51528367e-06,3.54526018e-11,7.40376386e-08,1.36623768e-06,1.51068945e-06,-5.70132689e-08,8.79708431e-08,-4.05002765e-08,1.63265407e-10,1.40814825e-08,1.18300605e-08,-1.65321061e-08
1.90000000e-01,9.12485884e-08,6.89009543e-05,6.78453626e-05,3.97299338e-09,1.23377532e-06,-7.03217605e-05,-6.77535533e-05,1.38997155e-06,-1.53330142e-06,9.99984465e-07,8.69039959e-09,2.29347854e-07,-1.48469183e-06,3.89998973e-07
2.35000000e-01,2.05871423e-07,1.67885724e-04,1.64603019e-04,1.08077273e-08,3.68285079e-06,-1.71992958e-04,-1.64395315e-04,3.13291017e-06,-3.23163759e-06,2.30073689e-06,2.42404825e-08,6.85179043e-07,-3.74364182e-06,8.32212817e-07
2.80000000e-01,7.96128007e-08,6.59756835e-05,6.45548681e-05,4.32944259e-09,1.57444670e-06,-6.77140186e-05,-6.44749218e-05,1.21203436e-06,-1.23126801e-06,8.79653979e-07,9.80844883e-09,2.93597009e-07,-1.49621310e-06,3.32387306e-07
3.25000000e-01,1.37832574e-08,1.18003327e-05,1.15152708e-05,8.05810634e-10,3.10607942e-07,-1.21388804e-05,-1.15019202e-05,2.09838064e-07,-2.06341321e-07,1.51623571e-07,1.84736532e-09,5.80074733e-08,-2.73179908e-07,5.82047559e-08
3.70000000e-01,1.14867845e-07,9.57672292e-05,9.34915043e-05,6.29701051e-09,2.49765874e-06,-9.85018054e-05,-9.33757517e-05,1.75039328e-06,-1.76779772e-06,1.23684933e-06,1.44372494e-08,4.67375829e-07,-2.21482089e-06,5.13562922e-07
4.15000000e-01,5.62465781e-07,4.78010185e-04,4.65834832e-04,3.21406671e-08,1.32631145e-05,-4.92436745e-04,-4.65265993e-04,8.57151524e-06,-8.49259826e-06,6.01803627e-06,7.42866147e-08,2.48446571e-06,-1.12093230e-05,2.55361745e-06
4.60000000e-01,5.18867919e-07,4.38171203e-04,4.27558153e-04,2.91327274e-08,1.16172450e-05,-4.50861150e-04,-4.27033451e-04,7.90367386e-06,-7.88007800e-06,5.62095300e-06,6.70543117e-08,2.17279716e-06,-1.01672479e-05,2.28284757e-06
5.05000000e-01,4.68576393e-07,3.93138615e-04,3.84199095e-04,2.58181528e-08,9.84710097e-06,-4.03953877e-04,-3.83725329e-04,7.13352854e-06,-7.15679430e-06,5.15418035e-06,5.91259183e-08,1.83835840e-06,-9.00785976e-06,1.97946086e-06
5.50000000e-01,3.66139128e-07,3.24474370e-04,3.14393876e-04,2.26100073e-08,1.07828964e-05,-3.36016221e-04,-3.14023670e-04,5.58456283e-06,-5.29053871e-06,3.74222553e-06,5.36547504e-08,2.02946477e-06,-7.96179474e-06,1.84242557e-06
5.95000000e-01,-2.79153127e-09,-2.46609436e-06,-2.38437297e-06,-1.66033968e-10,-8.78667931e-08,2.56015361e-06,2.38113808e-06,-4.26732957e-08,4.04768326e-08,-2.73934684e-08,-3.99915103e-10,-1.66973483e-08,6.19769063e-08,-1.52897113e-08
6.40000000e-01,-1.22654865e-09,-1.53904809e-06,-1.45134288e-06,-1.44825776e-10,-9.06278182e-08,1.63266025e-06,1.44972991e-06,-1.87059132e-08,9.54887902e-09,-1.00087321e-08,-3.67540689e-10,-1.71374347e-08,4.53765505e-08,-8.70580893e-09
6.85000000e-01,2.88220999e-08,2.26935394e-05,2.22381830e-05,1.37024905e-09,5.11022970e-07,-2.32636202e-05,-2.22093176e-05,4.39655377e-07,-4.68313610e-07,3.09434710e-07,3.09084593e-09,9.53976152e-08,-5.09486358e-07,1.30221420e-07
7.30000000e-01,9.78246191e-08,8.97347943e-05,8.66034410e-05,6.48609478e-09,3.31719952e-06,-9.32549248e-05,-8.65048207e-05,1.49223256e-06,-1.35858362e-06,9.69446152e-07,1.56540097e-08,6.25226948e-07,-2.26677954e-06,5.22803488e-07
7.75000000e-01,-3.42286551e-09,-1.78311892e-06,-1.83624157e-06,-1.87155786e-11,4.55001027e-08,1.74486241e-06,1.83243955e-06,-5.22308439e-08,7.20978637e-08,-4.12040903e-08,2.32080870e-11,8.77694146e-09,2.35721211e-08,-1.10352001e-08
8.20000000e-01,2.39711464e-08,1.95783705e-05,1.90541669e-05,1.21760893e-09,5.70188400e-07,-2.01977632e-05,-1.90301513e-05,3.66092497e-07,-3.77040410e-07,2.42095888e-07,2.84753513e-09,1.07367151e-07,-4.65360075e-07,1.23997414e-07
8.65000000e-01,4.88292475e-08,4.59585777e-05,4.41765513e-05,3.37403846e-09,1.87406877e-06,-4.79339670e-05,-4.41274340e-05,7.45334916e-07,-6.57293972e-07,4.62744525e-07,8.28193678e-09,3.54111400e-07,-1.19577528e-06,2.82596470e-07
9.10000000e-01,1.19032918e-07,1.11883384e-04,1.07523149e-04,8.21361885e-09,4.58546094e-06,-1.16716248e-04,-1.07402993e-04,1.81729435e-06,-1.60551959e-06,1.12221807e-06,2.01781768e-08,8.66619605e-07,-2.91589113e-06,6.95100512e-07
9.55000000e-01,1.66359467e-08,1.55412463e-05,1.49309570e-05,1.13322994e-09,6.41399512e-07,-1.62170067e-05,-1.49143653e-05,2.54056496e-07,-2.26183493e-07,1.55073754e-07,2.78807293e-09,1.21287905e-07,-4.06004359e-07,9.89816249e-08
1.00000000e+00,1.81199108e-07,1.64154500e-04,1.58313472e-04,1.15941040e-08,6.18630811e-06,-1.70716756e-04,-1.58130318e-04,2.76570170e-06,-2.55447037e-06,1.75273826e-06,2.82120080e-08,1.16796418e-06,-4.17315156e-06,1.01300578e-06
1.45000000e+00,-5.14636937e-09,-6.09804695e-06,-5.74172735e-06,-5.01787927e-10,-3.65816844e-07,6.47481687e-06,5.73642243e-06,-7.86012127e-08,4.64477310e-08,-3.85597808e-08,-1.33527773e-09,-6.95346473e-08,1.81628127e-07,-4.00449392e-08
1.90000000e+00,1.64446785e-08,5.01450311e-07,1.46326817e-06,-7.70046054e-10,-9.26074704e-07,3.92218819e-07,-1.44653722e-06,2.51404462e-07,-4.93128756e-07,1.91611583e-07,-2.50041203e-09,-1.76921999e-07,1.69736017e-07,5.97991047e-08
2.35000000e+00,-1.40147192e-09,8.24940890e-07,7.01405895e-07,1.13563626e-10,1.20248439e-07,-9.42432028e-07,-7.02875288e-07,-2.14408788e-08,5.78181840e-08,-8.74334227e-09,3.64078849e-10,2.29489444e-08,-3.82479435e-08,-1.26990427e-08
2.80000000e+00,-2.31355193e-08,-1.44095585e-05,-1.41792755e-05,-5.89044178e-10,-2.75720081e-07,1.47323980e-05,1.41558807e-05,-3.52258860e-07,4.42235548e-07,-2.07331007e-07,-1.47975054e-09,-5.20044293e-08,3.15771895e-07,-1.44933396e-07
3.25000000e+00,3.18116047e-09,2.49155960e-06,2.51701873e-06,5.92096251e-12,-1.92620381e-08,-2.47867032e-06,-2.51383305e-06,4.80842439e-08,-5.08331048e-08,4.89918470e-08,6.92416017e-11,-3.79632771e-09,-4.16083488e-08,-9.07551244e-10
3.70000000e+00,1.07104896e-08,6.56694941e-06,6.70365867e-06,-5.31041123e-11,-1.15549564e-07,-6.47281010e-06,-6.69290580e-06,1.61849904e-07,-2.04121228e-07,1.41952127e-07,6.28478201e-12,-2.23894765e-08,-9.71961702e-08,1.98985586e-08
4.00000000e+00,-5.40773590e-09,-3.78914233e-06,-3.88701688e-06,5.56667577e-11,8.71741727e-08,3.71275937e-06,3.88157773e-06,-8.16436535e-08,9.43139291e-08,-8.59148834e-08,5.24182999e-11,1.68388161e-08,5.20827577e-08,4.27061565e-09
