t(s),N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),RU(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),RU(S)
1.00000000e-03,1.20073899e-06,8.19926945e-01,1.01271164e-01,3.73545676e-07,1.43079914e-06,1.36994968e-02,6.50993901e-02,2.80090921e-07,8.06295365e-01,1.12741266e-01,9.68029415e-06,3.42251943e-03,5.05960572e-03,7.24712139e-02
1.45000000e-03,1.20084066e-06,8.19944799e-01,1.01257033e-01,3.73443460e-07,1.43054853e-06,1.36984461e-02,6.50967177e-02,2.80115237e-07,8.06314647e-01,1.12725775e-01,9.67766597e-06,3.42192730e-03,5.05922848e-03,7.24683942e-02
1.90000000e-03,1.20094194e-06,8.19962581e-01,1.01242959e-01,3.73341675e-07,1.43029886e-06,1.36973987e-02,6.50940574e-02,2.80139459e-07,8.06333850e-01,1.12710348e-01,9.67504883e-06,3.42133737e-03,5.05885241e-03,7.24655872e-02
2.35000000e-03,1.20104315e-06,8.19980352e-01,1.01228894e-01,3.73239953e-07,1.43004932e-06,1.36963518e-02,6.50913989e-02,2.80163667e-07,8.06353042e-01,1.12694929e-01,9.67243331e-06,3.42074775e-03,5.05847651e-03,7.24627822e-02
2.80000000e-03,1.20114437e-06,8.19998122e-01,1.01214829e-01,3.73138231e-07,1.42979979e-06,1.36953048e-02,6.50887404e-02,2.80187874e-07,8.06372233e-01,1.12679511e-01,9.66981778e-06,3.42015814e-03,5.05810061e-03,7.24599771e-02
3.25000000e-03,1.20124558e-06,8.20015893e-01,1.01200764e-01,3.73036509e-07,1.42955026e-06,1.36942579e-02,6.50860820e-02,2.80212082e-07,8.06391425e-01,1.12664093e-01,9.66720226e-06,3.41956853e-03,5.05772470e-03,7.24571720e-02
3.70000000e-03,1.20134680e-06,8.20033664e-01,1.01186698e-01,3.72934787e-07,1.42930073e-06,1.36932110e-02,6.50834235e-02,2.80236290e-07,8.06410616e-01,1.12648674e-01,9.66458674e-06,3.41897892e-03,5.05734880e-03,7.24543669e-02
4.15000000e-03,1.20144801e-06,8.20051435e-01,1.01172633e-01,3.72833065e-07,1.42905119e-06,1.36921640e-02,6.50807650e-02,2.80260497e-07,8.06429808e-01,1.12633256e-01,9.66197122e-06,3.41838931e-03,5.05697290e-03,7.24515618e-02
4.60000000e-03,1.20154923e-06,8.20069206e-01,1.01158568e-01,3.72731343e-07,1.42880166e-06,1.36911171e-02,6.50781065e-02,2.80284705e-07,8.06448999e-01,1.12617838e-01,9.65935569e-06,3.41779970e-03,5.05659700e-03,7.24487568e-02
5.05000000e-03,1.20165012e-06,8.20086917e-01,1.01144550e-01,3.72629974e-07,1.42855287e-06,1.36900727e-02,6.50754581e-02,2.80308836e-07,8.06468126e-01,1.12602471e-01,9.65674918e-06,3.41721183e-03,5.05622197e-03,7.24459623e-02
5.50000000e-03,1.20175080e-06,8.20104587e-01,1.01130564e-01,3.72528845e-07,1.42830459e-06,1.36890300e-02,6.50728166e-02,2.80332915e-07,8.06487209e-01,1.12587138e-01,9.65414882e-06,3.41662516e-03,5.05584755e-03,7.24431752e-02
5.95000000e-03,1.20185147e-06,8.20122258e-01,1.01116578e-01,3.72427716e-07,1.42805632e-06,1.36879872e-02,6.50701752e-02,2.80356994e-07,8.06506292e-01,1.12571806e-01,9.65154845e-06,3.41603848e-03,5.05547312e-03,7.24403880e-02
6.40000000e-03,1.20195215e-06,8.20139928e-01,1.01102592e-01,3.72326586e-07,1.42780804e-06,1.36869445e-02,6.50675337e-02,2.80381073e-07,8.06525375e-01,1.12556474e-01,9.64894808e-06,3.41545181e-03,5.05509870e-03,7.24376009e-02
6.85000000e-03,1.20205282e-06,8.20157599e-01,1.01088606e-01,3.72225457e-07,1.42755976e-06,1.36859018e-02,6.50648922e-02,2.80405152e-07,8.06544458e-01,1.12541142e-01,9.64634772e-06,3.41486514e-03,5.05472427e-03,7.24348138e-02
7.30000000e-03,1.20215350e-06,8.20175269e-01,1.01074620e-01,3.72124328e-07,1.42731148e-06,1.36848591e-02,6.50622508e-02,2.80429231e-07,8.06563541e-01,1.12525810e-01,9.64374735e-06,3.41427847e-03,5.05434985e-03,7.24320266e-02
7.75000000e-03,1.20225417e-06,8.20192940e-01,1.01060634e-01,3.72023199e-07,1.42706320e-06,1.36838164e-02,6.50596093e-02,2.80453309e-07,8.06582624e-01,1.12510478e-01,9.64114699e-06,3.41369179e-03,5.05397542e-03,7.24292395e-02
8.20000000e-03,1.20235476e-06,8.20210594e-01,1.01046661e-01,3.71922170e-07,1.42681512e-06,1.36827742e-02,6.50569708e-02,2.80477367e-07,8.06601689e-01,1.12495160e-01,9.63854916e-06,3.41310558e-03,5.05360120e-03,7.24264555e-02
8.65000000e-03,1.20245513e-06,8.20228207e-01,1.01032720e-01,3.71821384e-07,1.42656753e-06,1.36817335e-02,6.50543396e-02,2.80501374e-07,8.06620710e-01,1.12479876e-01,9.63595756e-06,3.41252051e-03,5.05322748e-03,7.24236791e-02
9.10000000e-03,1.20255547e-06,8.20245813e-01,1.01018784e-01,3.71720641e-07,1.42632002e-06,1.36806931e-02,6.50517096e-02,2.80525371e-07,8.06639723e-01,1.12464599e-01,9.63336704e-06,3.41193563e-03,5.05285385e-03,7.24209041e-02
9.55000000e-03,1.20265576e-06,8.20263411e-01,1.01004855e-01,3.71619940e-07,1.42607260e-06,1.36796529e-02,6.50490810e-02,2.80549360e-07,8.06658728e-01,1.12449329e-01,9.63077761e-06,3.41135095e-03,5.05248030e-03,7.24181304e-02
1.00000000e-02,1.20275602e-06,8.20281003e-01,1.00990931e-01,3.71519283e-07,1.42582526e-06,1.36786130e-02,6.50464535e-02,2.80573340e-07,8.06677726e-01,1.12434064e-01,9.62818928e-06,3.41076647e-03,5.05210684e-03,7.24153580e-02
1.45000000e-02,1.20375653e-06,8.20456525e-01,1.00852001e-01,3.70515060e-07,1.42335656e-06,1.36682277e-02,6.50202496e-02,2.80812639e-07,8.06867277e-01,1.12281752e-01,9.60236595e-06,3.40493260e-03,5.04837705e-03,7.23877084e-02
1.90000000e-02,1.20475003e-06,8.20630742e-01,1.00714099e-01,3.69518571e-07,1.42090401e-06,1.36578950e-02,6.49942701e-02,2.81050269e-07,8.07055416e-01,1.12130559e-01,9.57674028e-06,3.39913653e-03,5.04466573e-03,7.23602951e-02
2.35000000e-02,1.20573792e-06,8.20803905e-01,1.00577026e-01,3.68528360e-07,1.41846430e-06,1.36476026e-02,6.49684746e-02,2.81286559e-07,8.07242414e-01,1.11980268e-01,9.55127493e-06,3.39337044e-03,5.04096841e-03,7.23330756e-02
2.80000000e-02,1.20672114e-06,8.20976186e-01,1.00440647e-01,3.67543435e-07,1.41603513e-06,1.36373415e-02,6.49428359e-02,2.81521738e-07,8.07428460e-01,1.11830730e-01,9.52594445e-06,3.38762897e-03,5.03728192e-03,7.23060211e-02
3.25000000e-02,1.20769753e-06,8.21147199e-01,1.00305267e-01,3.66566030e-07,1.41362179e-06,1.36271328e-02,6.49174138e-02,2.81755288e-07,8.07613134e-01,1.11682280e-01,9.50080624e-06,3.38192454e-03,5.03361380e-03,7.22791948e-02
3.70000000e-02,1.20866838e-06,8.21317175e-01,1.00170704e-01,3.65594808e-07,1.41122120e-06,1.36169648e-02,6.48921715e-02,2.81987515e-07,8.07796686e-01,1.11534718e-01,9.47582599e-06,3.37624996e-03,5.02995988e-03,7.22525578e-02
4.15000000e-02,1.20963396e-06,8.21486167e-01,1.00036915e-01,3.64629458e-07,1.40883272e-06,1.36068351e-02,6.48670999e-02,2.82218486e-07,8.07979174e-01,1.11387999e-01,9.45099574e-06,3.37060367e-03,5.02631936e-03,7.22261005e-02
4.60000000e-02,1.21059218e-06,8.21653799e-01,9.99041987e-02,3.63672158e-07,1.40646147e-06,1.35967643e-02,6.48422573e-02,2.82447699e-07,8.08160192e-01,1.11242447e-01,9.42637144e-06,3.36499777e-03,5.02269955e-03,7.21998845e-02
5.05000000e-02,1.21154544e-06,8.21820508e-01,9.97722098e-02,3.62720387e-07,1.40410159e-06,1.35867295e-02,6.48175752e-02,2.82675732e-07,8.08340210e-01,1.11097687e-01,9.40188837e-06,3.35941848e-03,5.01909227e-03,7.21738375e-02
5.50000000e-02,1.21249335e-06,8.21986220e-01,9.96410053e-02,3.61774559e-07,1.40175409e-06,1.35767348e-02,6.47930645e-02,2.82902488e-07,8.08519151e-01,1.10953780e-01,9.37755723e-06,3.35386816e-03,5.01549903e-03,7.21479710e-02
5.95000000e-02,1.21343248e-06,8.22150323e-01,9.95110700e-02,3.60838221e-07,1.39942731e-06,1.35668133e-02,6.47688204e-02,2.83127147e-07,8.08696351e-01,1.10811258e-01,9.35346901e-06,3.34836647e-03,5.01193164e-03,7.21223854e-02
6.40000000e-02,1.21436951e-06,8.22314016e-01,9.93814564e-02,3.59904441e-07,1.39710505e-06,1.35569011e-02,6.47446558e-02,2.83351306e-07,8.08873108e-01,1.10669083e-01,9.32944587e-06,3.34287522e-03,5.00836731e-03,7.20968835e-02
6.85000000e-02,1.21530170e-06,8.22476807e-01,9.92525526e-02,3.58976065e-07,1.39479391e-06,1.35470241e-02,6.47206481e-02,2.83574311e-07,8.09048890e-01,1.10527679e-01,9.30556080e-06,3.33740999e-03,5.00481523e-03,7.20715467e-02
7.30000000e-02,1.21622356e-06,8.22637709e-01,9.91251388e-02,3.58058810e-07,1.39250716e-06,1.35372340e-02,6.46969520e-02,2.83794851e-07,8.09222628e-01,1.10387902e-01,9.28196046e-06,3.33200205e-03,5.00129390e-03,7.20465384e-02
7.75000000e-02,1.21714295e-06,8.22798149e-01,9.89980887e-02,3.57144383e-07,1.39022613e-06,1.35274610e-02,6.46733372e-02,2.84014801e-07,8.09395867e-01,1.10248519e-01,9.25843239e-06,3.32660743e-03,4.99777849e-03,7.20216157e-02
8.20000000e-02,1.21805682e-06,8.22957572e-01,9.88718403e-02,3.56236024e-07,1.38795792e-06,1.35177307e-02,6.46498957e-02,2.84233436e-07,8.09568006e-01,1.10110009e-01,9.23505950e-06,3.32124287e-03,4.99427805e-03,7.19968754e-02
8.65000000e-02,1.21896324e-06,8.23115621e-01,9.87466736e-02,3.55335807e-07,1.38570710e-06,1.35080594e-02,6.46266862e-02,2.84450292e-07,8.09738659e-01,1.09972679e-01,9.21189490e-06,3.31591906e-03,4.99079836e-03,7.19723797e-02
9.10000000e-02,1.21986394e-06,8.23272626e-01,9.86223325e-02,3.54441814e-07,1.38346997e-06,1.34984368e-02,6.46036478e-02,2.84665782e-07,8.09908182e-01,1.09836248e-01,9.18888971e-06,3.31062741e-03,4.98733592e-03,7.19480642e-02
9.55000000e-02,1.22075870e-06,8.23428543e-01,9.84988485e-02,3.53554279e-07,1.38124682e-06,1.34888629e-02,6.45807908e-02,2.84879854e-07,8.10076529e-01,1.09700752e-01,9.16604985e-06,3.30536858e-03,4.98389062e-03,7.19239398e-02
1.00000000e-01,1.22164753e-06,8.23583374e-01,9.83762209e-02,3.52673197e-07,1.37903763e-06,1.34793372e-02,6.45581154e-02,2.85092510e-07,8.10243702e-01,1.09566189e-01,9.14337516e-06,3.30014248e-03,4.98046233e-03,7.19000068e-02
1.45000000e-01,1.23024643e-06,8.25078574e-01,9.71918247e-02,3.44179795e-07,1.35762856e-06,1.33864190e-02,6.43402503e-02,2.87150001e-07,8.11857986e-01,1.08266205e-01,8.92475255e-06,3.24948319e-03,4.94700319e-03,7.16700415e-02
1.90000000e-01,1.23831960e-06,8.26478168e-01,9.60828328e-02,3.36255758e-07,1.33746657e-06,1.32979006e-02,6.41381868e-02,2.89081968e-07,8.13368868e-01,1.07048471e-01,8.72071327e-06,3.20175250e-03,4.91509879e-03,7.14567302e-02
2.35000000e-01,1.24589841e-06,8.27788485e-01,9.50442939e-02,3.28863075e-07,1.31848823e-06,1.32136692e-02,6.39506592e-02,2.90895868e-07,8.14783200e-01,1.05907650e-01,8.53029361e-06,3.15680454e-03,4.88471374e-03,7.12587422e-02
2.80000000e-01,1.25301515e-06,8.29015812e-01,9.40712864e-02,3.21964068e-07,1.30062598e-06,1.31335715e-02,6.37764553e-02,2.92599376e-07,8.16107786e-01,1.04838418e-01,8.35253567e-06,3.11448293e-03,4.85579722e-03,7.10748016e-02
3.25000000e-01,1.25969946e-06,8.30165895e-01,9.31593105e-02,3.15523755e-07,1.28381687e-06,1.30574648e-02,6.36144708e-02,2.94199549e-07,8.17348850e-01,1.03835910e-01,8.18654964e-06,3.07464188e-03,4.82830184e-03,7.09037461e-02
3.70000000e-01,1.26597569e-06,8.31243510e-01,9.23046154e-02,3.09512179e-07,1.26800702e-06,1.29852284e-02,6.34638030e-02,2.95702177e-07,8.18511565e-01,1.02896068e-01,8.03157307e-06,3.03715652e-03,4.80218757e-03,7.07446262e-02
4.15000000e-01,1.27185060e-06,8.32250664e-01,9.15055743e-02,3.03912751e-07,1.25317511e-06,1.29168772e-02,6.33240562e-02,2.97108862e-07,8.19598111e-01,1.02017162e-01,7.88718648e-06,3.00197868e-03,4.77746265e-03,7.05970328e-02
4.60000000e-01,1.27732263e-06,8.33187266e-01,9.07623288e-02,2.98724446e-07,1.23933670e-06,1.28525783e-02,6.31950118e-02,2.98419197e-07,8.20608413e-01,1.01199394e-01,7.75337019e-06,2.96914729e-03,4.75419028e-03,7.04607343e-02
5.05000000e-01,1.28239246e-06,8.34053755e-01,9.00745834e-02,2.93941797e-07,1.22649837e-06,1.27924738e-02,6.30763854e-02,2.99633317e-07,8.21542970e-01,1.00442495e-01,7.62999098e-06,2.93868037e-03,4.73242483e-03,7.03354315e-02
5.50000000e-01,1.28705952e-06,8.34850169e-01,8.94423762e-02,2.89562260e-07,1.21467194e-06,1.27367189e-02,6.29679452e-02,3.00751056e-07,8.22401847e-01,9.97465546e-02,7.51698985e-06,2.91060801e-03,4.71222526e-03,7.02208789e-02
5.95000000e-01,1.29144695e-06,8.35597178e-01,8.88494388e-02,2.85473081e-07,1.20356717e-06,1.26840235e-02,6.28665796e-02,3.01801873e-07,8.23207364e-01,9.90937020e-02,7.41146287e-06,2.88424300e-03,4.69312641e-03,7.01137822e-02
6.40000000e-01,1.29578974e-06,8.36334074e-01,8.82647711e-02,2.81462318e-07,1.19261839e-06,1.26317590e-02,6.27666266e-02,3.02842015e-07,8.24001924e-01,9.84498280e-02,7.30794410e-06,2.85824342e-03,4.67417744e-03,7.00081472e-02
6.85000000e-01,1.29988216e-06,8.37027238e-01,8.77148121e-02,2.77704926e-07,1.18230764e-06,1.25822426e-02,6.26729479e-02,3.03822237e-07,8.24749257e-01,9.78440569e-02,7.21094988e-06,2.83375409e-03,4.65621815e-03,6.99091307e-02
7.30000000e-01,1.30374193e-06,8.37679608e-01,8.71972867e-02,2.74184119e-07,1.17259850e-06,1.25353517e-02,6.25850034e-02,3.04746763e-07,8.25452546e-01,9.72739059e-02,7.12005005e-06,2.81068947e-03,4.63920546e-03,6.98161598e-02
7.75000000e-01,1.30737787e-06,8.38292899e-01,8.67108253e-02,2.70888386e-07,1.16346684e-06,1.24910099e-02,6.25025242e-02,3.05617703e-07,8.26113649e-01,9.67378835e-02,7.03494970e-06,2.78899296e-03,4.62311262e-03,6.97289526e-02
8.20000000e-01,1.31077502e-06,8.38864779e-01,8.62572793e-02,2.67827855e-07,1.15494984e-06,1.24494468e-02,6.24257614e-02,3.06431466e-07,8.26730065e-01,9.62380499e-02,6.95591294e-06,2.76875372e-03,4.60802395e-03,6.96477766e-02
8.65000000e-01,1.31397312e-06,8.39401932e-01,8.58313779e-02,2.64965664e-07,1.14695186e-06,1.24102338e-02,6.23537311e-02,3.07197559e-07,8.27309009e-01,9.57686127e-02,6.88198997e-06,2.74974516e-03,4.59378486e-03,6.95715904e-02
9.10000000e-01,1.31698848e-06,8.39907290e-01,8.54307825e-02,2.62284147e-07,1.13942959e-06,1.23731911e-02,6.22860184e-02,3.07919886e-07,8.27853650e-01,9.53270071e-02,6.81272613e-06,2.73186486e-03,4.58033068e-03,6.94999576e-02
9.55000000e-01,1.31982096e-06,8.40380569e-01,8.50557889e-02,2.59785404e-07,1.13239376e-06,1.23383997e-02,6.22225307e-02,3.08598402e-07,8.28363696e-01,9.49135713e-02,6.74817730e-06,2.71513887e-03,4.56769164e-03,6.94327761e-02
1.00000000e+00,1.32247206e-06,8.40822046e-01,8.47061988e-02,2.57466569e-07,1.12584314e-06,1.23058913e-02,6.21631581e-02,3.09233458e-07,8.28839458e-01,9.45281012e-02,6.68827131e-06,2.69956488e-03,4.55588011e-03,6.93699293e-02
1.45000000e+00,1.34159412e-06,8.43957203e-01,8.22305863e-02,2.41371535e-07,1.07975996e-06,1.20738265e-02,6.17357222e-02,3.13813570e-07,8.32217808e-01,9.17972291e-02,6.27233798e-06,2.58996287e-03,4.47151161e-03,6.89168330e-02
1.90000000e+00,1.35249139e-06,8.45663106e-01,8.08973837e-02,2.33097792e-07,1.05565330e-06,1.19503324e-02,6.14865370e-02,3.16422192e-07,8.34056803e-01,9.03259282e-02,6.05847456e-06,2.53261628e-03,4.42660800e-03,6.86516004e-02
2.35000000e+00,1.35890069e-06,8.46585449e-01,8.01922842e-02,2.29045289e-07,1.04376200e-06,1.18893067e-02,6.13303283e-02,3.17954571e-07,8.35052678e-01,8.95479042e-02,5.95376044e-06,2.50434666e-03,4.40445755e-03,6.84842731e-02
2.80000000e+00,1.36287422e-06,8.47085030e-01,7.98259256e-02,2.27235732e-07,1.03846171e-06,1.18625753e-02,6.12238404e-02,3.18902795e-07,8.35593822e-01,8.91439708e-02,5.90706534e-06,2.49177382e-03,4.39480909e-03,6.83693299e-02
3.25000000e+00,1.36563888e-06,8.47373211e-01,7.96292925e-02,2.26549834e-07,1.03648869e-06,1.18533144e-02,6.11415538e-02,3.19561034e-07,8.35907666e-01,8.89275345e-02,5.88944372e-06,2.48712767e-03,4.39153348e-03,6.82798601e-02
3.70000000e+00,1.36769652e-06,8.47539099e-01,7.95306121e-02,2.26508197e-07,1.03642942e-06,1.18541342e-02,6.10735243e-02,3.20049693e-07,8.36090010e-01,8.88193199e-02,5.88849310e-06,2.48704113e-03,4.39193541e-03,6.82054162e-02
4.00000000e+00,1.36886293e-06,8.47614311e-01,7.94931231e-02,2.26666420e-07,1.03694273e-06,1.18575946e-02,6.10323395e-02,3.20326218e-07,8.36173525e-01,8.87784427e-02,5.89267212e-06,2.48830064e-03,4.39326644e-03,6.81601830e-02
